syndra_id,id_type,id_value,source,license
SYN0036616,TTD,D06ZRL,ttd,custom_academic
SYN0036617,TTD,D06ZRX,ttd,custom_academic
SYN0036618,TTD,D06ZSX,ttd,custom_academic
SYN0036619,TTD,D06ZUA,ttd,custom_academic
SYN0027548,TTD,D06ZUK,ttd,custom_academic
SYN0017090,TTD,D06ZUP,ttd,custom_academic
SYN0036620,TTD,D06ZVB,ttd,custom_academic
SYN0036621,TTD,D06ZVC,ttd,custom_academic
SYN0036622,TTD,D06ZVG,ttd,custom_academic
SYN0036623,TTD,D06ZVO,ttd,custom_academic
SYN0036624,TTD,D06ZWG,ttd,custom_academic
SYN0036625,TTD,D06ZWL,ttd,custom_academic
SYN0036626,TTD,D06ZWQ,ttd,custom_academic
SYN0027371,TTD,D06ZWX,ttd,custom_academic
SYN0036627,TTD,D06ZXH,ttd,custom_academic
SYN0036628,TTD,D06ZYC,ttd,custom_academic
SYN0036629,TTD,D06ZZL,ttd,custom_academic
SYN0036630,TTD,D06ZZM,ttd,custom_academic
SYN0036631,TTD,D07AAN,ttd,custom_academic
SYN0036632,TTD,D07AAZ,ttd,custom_academic
SYN0036633,TTD,D07ABJ,ttd,custom_academic
SYN0036634,TTD,D07ABV,ttd,custom_academic
SYN0036635,TTD,D07ACT,ttd,custom_academic
SYN0036636,TTD,D07ADR,ttd,custom_academic
SYN0036637,TTD,D07ADU,ttd,custom_academic
SYN0036638,TTD,D07ADX,ttd,custom_academic
SYN0036639,TTD,D07AEC,ttd,custom_academic
SYN0036640,TTD,D07AFA,ttd,custom_academic
SYN0036641,TTD,D07AFK,ttd,custom_academic
SYN0036642,TTD,D07AGM,ttd,custom_academic
SYN0036643,TTD,D07AGU,ttd,custom_academic
SYN0036644,TTD,D07AHC,ttd,custom_academic
SYN0036645,TTD,D07AHG,ttd,custom_academic
SYN0036646,TTD,D07AHW,ttd,custom_academic
SYN0036647,TTD,D07AIB,ttd,custom_academic
SYN0036648,TTD,D07AIE,ttd,custom_academic
SYN0036649,TTD,D07AJO,ttd,custom_academic
SYN0036650,TTD,D07AKD,ttd,custom_academic
SYN0016827,TTD,D07ALG,ttd,custom_academic
SYN0036651,TTD,D07ALM,ttd,custom_academic
SYN0036652,TTD,D07AMZ,ttd,custom_academic
SYN0036653,TTD,D07ANB,ttd,custom_academic
SYN0036654,TTD,D07ANO,ttd,custom_academic
SYN0036655,TTD,D07ANY,ttd,custom_academic
SYN0026144,TTD,D07AOL,ttd,custom_academic
SYN0036656,TTD,D07AOY,ttd,custom_academic
SYN0036657,TTD,D07APP,ttd,custom_academic
SYN0036658,TTD,D07ARK,ttd,custom_academic
SYN0036659,TTD,D07ARN,ttd,custom_academic
SYN0036660,TTD,D07ARO,ttd,custom_academic
SYN0036661,TTD,D07ATW,ttd,custom_academic
SYN0036662,TTD,D07AUG,ttd,custom_academic
SYN0036663,TTD,D07AWM,ttd,custom_academic
SYN0036664,TTD,D07AXK,ttd,custom_academic
SYN0036665,TTD,D07AXL,ttd,custom_academic
SYN0036666,TTD,D07AXO,ttd,custom_academic
SYN0036667,TTD,D07AYF,ttd,custom_academic
SYN0036668,TTD,D07BAE,ttd,custom_academic
SYN0036669,TTD,D07BAH,ttd,custom_academic
SYN0036670,TTD,D07BAO,ttd,custom_academic
SYN0036671,TTD,D07BBD,ttd,custom_academic
SYN0036672,TTD,D07BBR,ttd,custom_academic
SYN0027767,TTD,D07BCO,ttd,custom_academic
SYN0018619,TTD,D07BCT,ttd,custom_academic
SYN0036673,TTD,D07BCU,ttd,custom_academic
SYN0036674,TTD,D07BDQ,ttd,custom_academic
SYN0036675,TTD,D07BDW,ttd,custom_academic
SYN0036676,TTD,D07BDY,ttd,custom_academic
SYN0036677,TTD,D07BEE,ttd,custom_academic
SYN0036678,TTD,D07BFA,ttd,custom_academic
SYN0036679,TTD,D07BFF,ttd,custom_academic
SYN0036680,TTD,D07BGB,ttd,custom_academic
SYN0036681,TTD,D07BGC,ttd,custom_academic
SYN0036682,TTD,D07BHS,ttd,custom_academic
SYN0036683,TTD,D07BIF,ttd,custom_academic
SYN0036684,TTD,D07BIK,ttd,custom_academic
SYN0036685,TTD,D07BJC,ttd,custom_academic
SYN0036686,TTD,D07BJZ,ttd,custom_academic
SYN0036687,TTD,D07BKE,ttd,custom_academic
SYN0036688,TTD,D07BKH,ttd,custom_academic
SYN0036689,TTD,D07BKR,ttd,custom_academic
SYN0036690,TTD,D07BKU,ttd,custom_academic
SYN0036691,TTD,D07BLC,ttd,custom_academic
SYN0036692,TTD,D07BLJ,ttd,custom_academic
SYN0036693,TTD,D07BMA,ttd,custom_academic
SYN0036694,TTD,D07BMT,ttd,custom_academic
SYN0036695,TTD,D07BMX,ttd,custom_academic
SYN0036696,TTD,D07BND,ttd,custom_academic
SYN0036697,TTD,D07BNG,ttd,custom_academic
SYN0036698,TTD,D07BNM,ttd,custom_academic
SYN0036699,TTD,D07BNP,ttd,custom_academic
SYN0036700,TTD,D07BOF,ttd,custom_academic
SYN0036701,TTD,D07BPA,ttd,custom_academic
SYN0026820,TTD,D07BPS,ttd,custom_academic
SYN0036702,TTD,D07BQE,ttd,custom_academic
SYN0036703,TTD,D07BQG,ttd,custom_academic
SYN0036704,TTD,D07BQN,ttd,custom_academic
SYN0036705,TTD,D07BRZ,ttd,custom_academic
SYN0026302,TTD,D07BSQ,ttd,custom_academic
SYN0036706,TTD,D07BTU,ttd,custom_academic
SYN0036707,TTD,D07BUH,ttd,custom_academic
SYN0036708,TTD,D07BUO,ttd,custom_academic
SYN0036709,TTD,D07BVI,ttd,custom_academic
SYN0036710,TTD,D07BWU,ttd,custom_academic
SYN0036711,TTD,D07BXC,ttd,custom_academic
SYN0036712,TTD,D07BXD,ttd,custom_academic
SYN0036713,TTD,D07BXE,ttd,custom_academic
SYN0036714,TTD,D07BXN,ttd,custom_academic
SYN0036715,TTD,D07BXV,ttd,custom_academic
SYN0036716,TTD,D07BYG,ttd,custom_academic
SYN0017887,TTD,D07BYK,ttd,custom_academic
SYN0036717,TTD,D07CAB,ttd,custom_academic
SYN0018377,TTD,D07CAQ,ttd,custom_academic
SYN0036718,TTD,D07CBA,ttd,custom_academic
SYN0036719,TTD,D07CBY,ttd,custom_academic
SYN0036720,TTD,D07CDS,ttd,custom_academic
SYN0036721,TTD,D07CEB,ttd,custom_academic
SYN0036722,TTD,D07CEI,ttd,custom_academic
SYN0036723,TTD,D07CER,ttd,custom_academic
SYN0036724,TTD,D07CEU,ttd,custom_academic
SYN0036725,TTD,D07CFJ,ttd,custom_academic
SYN0036726,TTD,D07CFT,ttd,custom_academic
SYN0036727,TTD,D07CFW,ttd,custom_academic
SYN0036728,TTD,D07CGI,ttd,custom_academic
SYN0036729,TTD,D07CIB,ttd,custom_academic
SYN0036730,TTD,D07CIN,ttd,custom_academic
SYN0036731,TTD,D07CIU,ttd,custom_academic
SYN0036732,TTD,D07CIW,ttd,custom_academic
SYN0036733,TTD,D07CJN,ttd,custom_academic
SYN0036734,TTD,D07CJR,ttd,custom_academic
SYN0017264,TTD,D07CLV,ttd,custom_academic
SYN0036735,TTD,D07CLY,ttd,custom_academic
SYN0036736,TTD,D07CMM,ttd,custom_academic
SYN0036737,TTD,D07CMN,ttd,custom_academic
SYN0036738,TTD,D07CNF,ttd,custom_academic
SYN0036739,TTD,D07CNL,ttd,custom_academic
SYN0036740,TTD,D07COG,ttd,custom_academic
SYN0036741,TTD,D07COX,ttd,custom_academic
SYN0036742,TTD,D07CPL,ttd,custom_academic
SYN0036743,TTD,D07CPU,ttd,custom_academic
SYN0016993,TTD,D07CQD,ttd,custom_academic
SYN0036744,TTD,D07CQI,ttd,custom_academic
SYN0036745,TTD,D07CQJ,ttd,custom_academic
SYN0036746,TTD,D07CQW,ttd,custom_academic
SYN0036747,TTD,D07CRG,ttd,custom_academic
SYN0036748,TTD,D07CSE,ttd,custom_academic
SYN0036749,TTD,D07CTI,ttd,custom_academic
SYN0036750,TTD,D07CUI,ttd,custom_academic
SYN0036751,TTD,D07CUU,ttd,custom_academic
SYN0036752,TTD,D07CUW,ttd,custom_academic
SYN0036753,TTD,D07CVE,ttd,custom_academic
SYN0036754,TTD,D07CVG,ttd,custom_academic
SYN0028245,TTD,D07CWD,ttd,custom_academic
SYN0036755,TTD,D07CWH,ttd,custom_academic
SYN0036756,TTD,D07CWJ,ttd,custom_academic
SYN0036757,TTD,D07CYN,ttd,custom_academic
SYN0036758,TTD,D07CZJ,ttd,custom_academic
SYN0036759,TTD,D07CZM,ttd,custom_academic
SYN0036760,TTD,D07DAK,ttd,custom_academic
SYN0036761,TTD,D07DAP,ttd,custom_academic
SYN0036762,TTD,D07DAU,ttd,custom_academic
SYN0036763,TTD,D07DAX,ttd,custom_academic
SYN0036764,TTD,D07DBE,ttd,custom_academic
SYN0036765,TTD,D07DBU,ttd,custom_academic
SYN0018845,TTD,D07DCG,ttd,custom_academic
SYN0036766,TTD,D07DCN,ttd,custom_academic
SYN0036767,TTD,D07DDK,ttd,custom_academic
SYN0036768,TTD,D07DEY,ttd,custom_academic
SYN0036769,TTD,D07DFC,ttd,custom_academic
SYN0036770,TTD,D07DFD,ttd,custom_academic
SYN0036771,TTD,D07DGA,ttd,custom_academic
SYN0036772,TTD,D07DGH,ttd,custom_academic
SYN0036773,TTD,D07DGI,ttd,custom_academic
SYN0036774,TTD,D07DGM,ttd,custom_academic
SYN0036775,TTD,D07DGS,ttd,custom_academic
SYN0036776,TTD,D07DHN,ttd,custom_academic
SYN0036777,TTD,D07DIJ,ttd,custom_academic
SYN0036778,TTD,D07DIM,ttd,custom_academic
SYN0036779,TTD,D07DIX,ttd,custom_academic
SYN0027374,TTD,D07DJQ,ttd,custom_academic
SYN0036780,TTD,D07DJR,ttd,custom_academic
SYN0036781,TTD,D07DJS,ttd,custom_academic
SYN0036782,TTD,D07DJT,ttd,custom_academic
SYN0036783,TTD,D07DLA,ttd,custom_academic
SYN0036784,TTD,D07DMN,ttd,custom_academic
SYN0036785,TTD,D07DNK,ttd,custom_academic
SYN0036786,TTD,D07DNV,ttd,custom_academic
SYN0036787,TTD,D07DNX,ttd,custom_academic
SYN0036788,TTD,D07DOE,ttd,custom_academic
SYN0036789,TTD,D07DOW,ttd,custom_academic
SYN0036790,TTD,D07DPC,ttd,custom_academic
SYN0036791,TTD,D07DPI,ttd,custom_academic
SYN0036792,TTD,D07DPW,ttd,custom_academic
SYN0036793,TTD,D07DPX,ttd,custom_academic
SYN0036794,TTD,D07DQJ,ttd,custom_academic
SYN0036795,TTD,D07DQO,ttd,custom_academic
SYN0036796,TTD,D07DRJ,ttd,custom_academic
SYN0036797,TTD,D07DRT,ttd,custom_academic
SYN0036798,TTD,D07DSK,ttd,custom_academic
SYN0036799,TTD,D07DSQ,ttd,custom_academic
SYN0036800,TTD,D07DTC,ttd,custom_academic
SYN0036801,TTD,D07DTM,ttd,custom_academic
SYN0025619,TTD,D07DTV,ttd,custom_academic
SYN0036802,TTD,D07DUF,ttd,custom_academic
SYN0036803,TTD,D07DUU,ttd,custom_academic
SYN0036804,TTD,D07DUW,ttd,custom_academic
SYN0036805,TTD,D07DUX,ttd,custom_academic
SYN0026163,TTD,D07DVK,ttd,custom_academic
SYN0036806,TTD,D07DWB,ttd,custom_academic
SYN0036807,TTD,D07DWF,ttd,custom_academic
SYN0036808,TTD,D07DWH,ttd,custom_academic
SYN0036809,TTD,D07DWS,ttd,custom_academic
SYN0036810,TTD,D07DYJ,ttd,custom_academic
SYN0036811,TTD,D07DZS,ttd,custom_academic
SYN0036812,TTD,D07DZT,ttd,custom_academic
SYN0036813,TTD,D07EAB,ttd,custom_academic
SYN0036814,TTD,D07EAJ,ttd,custom_academic
SYN0018612,TTD,D07EBF,ttd,custom_academic
SYN0036815,TTD,D07ECH,ttd,custom_academic
SYN0036816,TTD,D07EDB,ttd,custom_academic
SYN0000138,TTD,D07EDG,ttd,custom_academic
SYN0018850,TTD,D07EEN,ttd,custom_academic
SYN0036817,TTD,D07EFA,ttd,custom_academic
SYN0036818,TTD,D07EFI,ttd,custom_academic
SYN0036819,TTD,D07EFM,ttd,custom_academic
SYN0036820,TTD,D07EFT,ttd,custom_academic
SYN0017109,TTD,D07EGB,ttd,custom_academic
SYN0036821,TTD,D07EGC,ttd,custom_academic
SYN0036822,TTD,D07EGS,ttd,custom_academic
SYN0036823,TTD,D07EGW,ttd,custom_academic
SYN0017545,TTD,D07EHB,ttd,custom_academic
SYN0036824,TTD,D07EJK,ttd,custom_academic
SYN0036825,TTD,D07EJY,ttd,custom_academic
SYN0036826,TTD,D07ELC,ttd,custom_academic
SYN0036827,TTD,D07EMU,ttd,custom_academic
SYN0036828,TTD,D07EMX,ttd,custom_academic
SYN0036829,TTD,D07ENB,ttd,custom_academic
SYN0036830,TTD,D07ENH,ttd,custom_academic
SYN0036831,TTD,D07EOD,ttd,custom_academic
SYN0036832,TTD,D07EPU,ttd,custom_academic
SYN0027883,TTD,D07EPV,ttd,custom_academic
SYN0016973,TTD,D07EQF,ttd,custom_academic
SYN0036833,TTD,D07ERV,ttd,custom_academic
SYN0027316,TTD,D07ESC,ttd,custom_academic
SYN0036834,TTD,D07ESG,ttd,custom_academic
SYN0027584,TTD,D07ESH,ttd,custom_academic
SYN0036835,TTD,D07ETD,ttd,custom_academic
SYN0036836,TTD,D07ETF,ttd,custom_academic
SYN0036837,TTD,D07EUB,ttd,custom_academic
SYN0028808,TTD,D07EUY,ttd,custom_academic
SYN0036838,TTD,D07EVI,ttd,custom_academic
SYN0036839,TTD,D07EWF,ttd,custom_academic
SYN0036840,TTD,D07EWK,ttd,custom_academic
SYN0036841,TTD,D07EXH,ttd,custom_academic
SYN0036842,TTD,D07EXV,ttd,custom_academic
SYN0036843,TTD,D07EYJ,ttd,custom_academic
SYN0036844,TTD,D07FAF,ttd,custom_academic
SYN0036845,TTD,D07FBM,ttd,custom_academic
SYN0036846,TTD,D07FCA,ttd,custom_academic
SYN0036847,TTD,D07FCB,ttd,custom_academic
SYN0036848,TTD,D07FDL,ttd,custom_academic
SYN0036849,TTD,D07FDM,ttd,custom_academic
SYN0036850,TTD,D07FDV,ttd,custom_academic
SYN0036851,TTD,D07FEC,ttd,custom_academic
SYN0036852,TTD,D07FEF,ttd,custom_academic
SYN0036853,TTD,D07FEO,ttd,custom_academic
SYN0036854,TTD,D07FFB,ttd,custom_academic
SYN0036855,TTD,D07FGB,ttd,custom_academic
SYN0036856,TTD,D07FGK,ttd,custom_academic
SYN0036857,TTD,D07FGO,ttd,custom_academic
SYN0036858,TTD,D07FGV,ttd,custom_academic
SYN0036859,TTD,D07FGX,ttd,custom_academic
SYN0036860,TTD,D07FGY,ttd,custom_academic
SYN0036861,TTD,D07FHI,ttd,custom_academic
SYN0036862,TTD,D07FHW,ttd,custom_academic
SYN0027341,TTD,D07FHZ,ttd,custom_academic
SYN0036863,TTD,D07FIF,ttd,custom_academic
SYN0036864,TTD,D07FJM,ttd,custom_academic
SYN0036865,TTD,D07FJR,ttd,custom_academic
SYN0036866,TTD,D07FJU,ttd,custom_academic
SYN0036867,TTD,D07FKO,ttd,custom_academic
SYN0036868,TTD,D07FKQ,ttd,custom_academic
SYN0036869,TTD,D07FKX,ttd,custom_academic
SYN0036870,TTD,D07FLB,ttd,custom_academic
SYN0036871,TTD,D07FLG,ttd,custom_academic
SYN0036872,TTD,D07FLX,ttd,custom_academic
SYN0036873,TTD,D07FND,ttd,custom_academic
SYN0036874,TTD,D07FNG,ttd,custom_academic
SYN0036875,TTD,D07FOH,ttd,custom_academic
SYN0036876,TTD,D07FPJ,ttd,custom_academic
SYN0036877,TTD,D07FPQ,ttd,custom_academic
SYN0036878,TTD,D07FPS,ttd,custom_academic
SYN0036879,TTD,D07FPY,ttd,custom_academic
SYN0036880,TTD,D07FRX,ttd,custom_academic
SYN0036881,TTD,D07FTD,ttd,custom_academic
SYN0036882,TTD,D07FTI,ttd,custom_academic
SYN0036883,TTD,D07FUJ,ttd,custom_academic
SYN0036884,TTD,D07FUN,ttd,custom_academic
SYN0036885,TTD,D07FUO,ttd,custom_academic
SYN0036886,TTD,D07FUP,ttd,custom_academic
SYN0036887,TTD,D07FVL,ttd,custom_academic
SYN0036888,TTD,D07FVZ,ttd,custom_academic
SYN0036889,TTD,D07FWH,ttd,custom_academic
SYN0036890,TTD,D07FXC,ttd,custom_academic
SYN0036891,TTD,D07FYK,ttd,custom_academic
SYN0036892,TTD,D07FZA,ttd,custom_academic
SYN0036893,TTD,D07FZC,ttd,custom_academic
SYN0036894,TTD,D07GAA,ttd,custom_academic
SYN0036895,TTD,D07GAN,ttd,custom_academic
SYN0036896,TTD,D07GAP,ttd,custom_academic
SYN0036897,TTD,D07GAU,ttd,custom_academic
SYN0036898,TTD,D07GBV,ttd,custom_academic
SYN0036899,TTD,D07GCA,ttd,custom_academic
SYN0036900,TTD,D07GCK,ttd,custom_academic
SYN0036901,TTD,D07GCR,ttd,custom_academic
SYN0028399,TTD,D07GDN,ttd,custom_academic
SYN0036902,TTD,D07GEL,ttd,custom_academic
SYN0036903,TTD,D07GEN,ttd,custom_academic
SYN0036904,TTD,D07GFF,ttd,custom_academic
SYN0036905,TTD,D07GFI,ttd,custom_academic
SYN0036906,TTD,D07GFZ,ttd,custom_academic
SYN0036907,TTD,D07GGP,ttd,custom_academic
SYN0036908,TTD,D07GGQ,ttd,custom_academic
SYN0036909,TTD,D07GGT,ttd,custom_academic
SYN0028401,TTD,D07GHW,ttd,custom_academic
SYN0036910,TTD,D07GIB,ttd,custom_academic
SYN0036911,TTD,D07GJZ,ttd,custom_academic
SYN0036912,TTD,D07GKK,ttd,custom_academic
SYN0036913,TTD,D07GKS,ttd,custom_academic
SYN0036914,TTD,D07GLB,ttd,custom_academic
SYN0036915,TTD,D07GLF,ttd,custom_academic
SYN0036916,TTD,D07GLO,ttd,custom_academic
SYN0036917,TTD,D07GMF,ttd,custom_academic
SYN0036918,TTD,D07GMY,ttd,custom_academic
SYN0017393,TTD,D07GNP,ttd,custom_academic
SYN0036919,TTD,D07GNR,ttd,custom_academic
SYN0036920,TTD,D07GOA,ttd,custom_academic
SYN0036921,TTD,D07GOR,ttd,custom_academic
SYN0036922,TTD,D07GOY,ttd,custom_academic
SYN0036923,TTD,D07GPQ,ttd,custom_academic
SYN0027968,TTD,D07GQA,ttd,custom_academic
SYN0036924,TTD,D07GQE,ttd,custom_academic
SYN0036925,TTD,D07GQP,ttd,custom_academic
SYN0036926,TTD,D07GRG,ttd,custom_academic
SYN0027540,TTD,D07GRH,ttd,custom_academic
SYN0036927,TTD,D07GTB,ttd,custom_academic
SYN0036928,TTD,D07GTF,ttd,custom_academic
SYN0036929,TTD,D07GTW,ttd,custom_academic
SYN0036930,TTD,D07GTX,ttd,custom_academic
SYN0028393,TTD,D07GUB,ttd,custom_academic
SYN0036931,TTD,D07GUX,ttd,custom_academic
SYN0036932,TTD,D07GVE,ttd,custom_academic
SYN0036933,TTD,D07GVM,ttd,custom_academic
SYN0036934,TTD,D07GXR,ttd,custom_academic
SYN0026947,TTD,D07GXY,ttd,custom_academic
SYN0036935,TTD,D07GYP,ttd,custom_academic
SYN0036936,TTD,D07GZG,ttd,custom_academic
SYN0036937,TTD,D07GZZ,ttd,custom_academic
SYN0036938,TTD,D07HAD,ttd,custom_academic
SYN0036939,TTD,D07HBI,ttd,custom_academic
SYN0036940,TTD,D07HBQ,ttd,custom_academic
SYN0036941,TTD,D07HBR,ttd,custom_academic
SYN0036942,TTD,D07HBX,ttd,custom_academic
SYN0036943,TTD,D07HET,ttd,custom_academic
SYN0036944,TTD,D07HEZ,ttd,custom_academic
SYN0036945,TTD,D07HFF,ttd,custom_academic
SYN0036946,TTD,D07HFU,ttd,custom_academic
SYN0028333,TTD,D07HGR,ttd,custom_academic
SYN0036947,TTD,D07HHD,ttd,custom_academic
SYN0036948,TTD,D07HJT,ttd,custom_academic
SYN0036949,TTD,D07HKJ,ttd,custom_academic
SYN0036950,TTD,D07HKU,ttd,custom_academic
SYN0036951,TTD,D07HKV,ttd,custom_academic
SYN0036952,TTD,D07HLC,ttd,custom_academic
SYN0028398,TTD,D07HLS,ttd,custom_academic
SYN0036953,TTD,D07HLZ,ttd,custom_academic
SYN0036954,TTD,D07HNL,ttd,custom_academic
SYN0036955,TTD,D07HNM,ttd,custom_academic
SYN0036956,TTD,D07HOA,ttd,custom_academic
SYN0026744,TTD,D07HOB,ttd,custom_academic
SYN0001008,TTD,D07HOF,ttd,custom_academic
SYN0036957,TTD,D07HOP,ttd,custom_academic
SYN0028385,TTD,D07HPE,ttd,custom_academic
SYN0026045,TTD,D07HPJ,ttd,custom_academic
SYN0027252,TTD,D07HQC,ttd,custom_academic
SYN0036958,TTD,D07HQP,ttd,custom_academic
SYN0036959,TTD,D07HQZ,ttd,custom_academic
SYN0036960,TTD,D07HRP,ttd,custom_academic
SYN0036961,TTD,D07HRU,ttd,custom_academic
SYN0036962,TTD,D07HSQ,ttd,custom_academic
SYN0036963,TTD,D07HTH,ttd,custom_academic
SYN0036964,TTD,D07HTM,ttd,custom_academic
SYN0036965,TTD,D07HTX,ttd,custom_academic
SYN0036966,TTD,D07HUH,ttd,custom_academic
SYN0036967,TTD,D07HVJ,ttd,custom_academic
SYN0026508,TTD,D07HVY,ttd,custom_academic
SYN0036968,TTD,D07HWB,ttd,custom_academic
SYN0036969,TTD,D07HWI,ttd,custom_academic
SYN0036970,TTD,D07HWJ,ttd,custom_academic
SYN0036971,TTD,D07HWV,ttd,custom_academic
SYN0036972,TTD,D07HXL,ttd,custom_academic
SYN0036973,TTD,D07HYL,ttd,custom_academic
SYN0036974,TTD,D07HYR,ttd,custom_academic
SYN0036975,TTD,D07HZG,ttd,custom_academic
SYN0036976,TTD,D07HZQ,ttd,custom_academic
SYN0036977,TTD,D07HZY,ttd,custom_academic
SYN0036978,TTD,D07IAK,ttd,custom_academic
SYN0036979,TTD,D07IAO,ttd,custom_academic
SYN0036980,TTD,D07IBF,ttd,custom_academic
SYN0036981,TTD,D07IBY,ttd,custom_academic
SYN0036982,TTD,D07ICD,ttd,custom_academic
SYN0036983,TTD,D07ICV,ttd,custom_academic
SYN0036984,TTD,D07ICW,ttd,custom_academic
SYN0001059,TTD,D07IEF,ttd,custom_academic
SYN0036985,TTD,D07IEM,ttd,custom_academic
SYN0017703,TTD,D07IEU,ttd,custom_academic
SYN0036986,TTD,D07IGD,ttd,custom_academic
SYN0036987,TTD,D07IGE,ttd,custom_academic
SYN0036988,TTD,D07IGQ,ttd,custom_academic
SYN0036989,TTD,D07IHD,ttd,custom_academic
SYN0036990,TTD,D07IHM,ttd,custom_academic
SYN0036991,TTD,D07IHP,ttd,custom_academic
SYN0036992,TTD,D07IHT,ttd,custom_academic
SYN0036993,TTD,D07IHY,ttd,custom_academic
SYN0036994,TTD,D07IIX,ttd,custom_academic
SYN0036995,TTD,D07IJU,ttd,custom_academic
SYN0000059,TTD,D07ILP,ttd,custom_academic
SYN0027239,TTD,D07ILQ,ttd,custom_academic
SYN0036996,TTD,D07IMX,ttd,custom_academic
SYN0036997,TTD,D07IND,ttd,custom_academic
SYN0036998,TTD,D07INL,ttd,custom_academic
SYN0036999,TTD,D07INO,ttd,custom_academic
SYN0037000,TTD,D07INU,ttd,custom_academic
SYN0037001,TTD,D07INV,ttd,custom_academic
SYN0037002,TTD,D07IOB,ttd,custom_academic
SYN0037003,TTD,D07IOO,ttd,custom_academic
SYN0037004,TTD,D07IOT,ttd,custom_academic
SYN0037005,TTD,D07IOX,ttd,custom_academic
SYN0037006,TTD,D07IOY,ttd,custom_academic
SYN0025653,TTD,D07IPB,ttd,custom_academic
SYN0037007,TTD,D07IPZ,ttd,custom_academic
SYN0037008,TTD,D07IQE,ttd,custom_academic
SYN0037009,TTD,D07IQG,ttd,custom_academic
SYN0037010,TTD,D07IQR,ttd,custom_academic
SYN0000935,TTD,D07IQS,ttd,custom_academic
SYN0037011,TTD,D07IQU,ttd,custom_academic
SYN0027919,TTD,D07IRF,ttd,custom_academic
SYN0037012,TTD,D07IRG,ttd,custom_academic
SYN0037013,TTD,D07IRQ,ttd,custom_academic
SYN0037014,TTD,D07IRZ,ttd,custom_academic
SYN0037015,TTD,D07ISD,ttd,custom_academic
SYN0037016,TTD,D07ISE,ttd,custom_academic
SYN0037017,TTD,D07ISL,ttd,custom_academic
SYN0037018,TTD,D07ISO,ttd,custom_academic
SYN0037019,TTD,D07ITP,ttd,custom_academic
SYN0037020,TTD,D07IUE,ttd,custom_academic
SYN0037021,TTD,D07IUX,ttd,custom_academic
SYN0037022,TTD,D07IVD,ttd,custom_academic
SYN0037023,TTD,D07IWD,ttd,custom_academic
SYN0037024,TTD,D07IWZ,ttd,custom_academic
SYN0037025,TTD,D07IXD,ttd,custom_academic
SYN0037026,TTD,D07IXP,ttd,custom_academic
SYN0037027,TTD,D07IYH,ttd,custom_academic
SYN0037028,TTD,D07IYZ,ttd,custom_academic
SYN0037029,TTD,D07IZC,ttd,custom_academic
SYN0037030,TTD,D07IZF,ttd,custom_academic
SYN0037031,TTD,D07IZG,ttd,custom_academic
SYN0037032,TTD,D07IZP,ttd,custom_academic
SYN0000708,TTD,D07IZS,ttd,custom_academic
SYN0037033,TTD,D07JAG,ttd,custom_academic
SYN0037034,TTD,D07JAI,ttd,custom_academic
SYN0037035,TTD,D07JAN,ttd,custom_academic
SYN0037036,TTD,D07JBE,ttd,custom_academic
SYN0037037,TTD,D07JBL,ttd,custom_academic
SYN0037038,TTD,D07JCA,ttd,custom_academic
SYN0037039,TTD,D07JCO,ttd,custom_academic
SYN0037040,TTD,D07JCU,ttd,custom_academic
SYN0037041,TTD,D07JDC,ttd,custom_academic
SYN0037042,TTD,D07JDD,ttd,custom_academic
SYN0037043,TTD,D07JDU,ttd,custom_academic
SYN0037044,TTD,D07JDY,ttd,custom_academic
SYN0037045,TTD,D07JEY,ttd,custom_academic
SYN0037046,TTD,D07JGH,ttd,custom_academic
SYN0017763,TTD,D07JGT,ttd,custom_academic
SYN0037047,TTD,D07JHG,ttd,custom_academic
SYN0017638,TTD,D07JHH,ttd,custom_academic
SYN0037048,TTD,D07JHJ,ttd,custom_academic
SYN0037049,TTD,D07JHU,ttd,custom_academic
SYN0037050,TTD,D07JHV,ttd,custom_academic
SYN0037051,TTD,D07JIQ,ttd,custom_academic
SYN0037052,TTD,D07JJC,ttd,custom_academic
SYN0018524,TTD,D07JJS,ttd,custom_academic
SYN0037053,TTD,D07JJT,ttd,custom_academic
SYN0037054,TTD,D07JKA,ttd,custom_academic
SYN0037055,TTD,D07JKK,ttd,custom_academic
SYN0037056,TTD,D07JLC,ttd,custom_academic
SYN0037057,TTD,D07JLM,ttd,custom_academic
SYN0037058,TTD,D07JLS,ttd,custom_academic
SYN0037059,TTD,D07JMB,ttd,custom_academic
SYN0037060,TTD,D07JMG,ttd,custom_academic
SYN0037061,TTD,D07JMJ,ttd,custom_academic
SYN0037062,TTD,D07JMN,ttd,custom_academic
SYN0037063,TTD,D07JMO,ttd,custom_academic
SYN0037064,TTD,D07JMX,ttd,custom_academic
SYN0037065,TTD,D07JNQ,ttd,custom_academic
SYN0037066,TTD,D07JOR,ttd,custom_academic
SYN0037067,TTD,D07JOS,ttd,custom_academic
SYN0037068,TTD,D07JOW,ttd,custom_academic
SYN0037069,TTD,D07JOZ,ttd,custom_academic
SYN0037070,TTD,D07JPC,ttd,custom_academic
SYN0037071,TTD,D07JPK,ttd,custom_academic
SYN0037072,TTD,D07JPL,ttd,custom_academic
SYN0037073,TTD,D07JRA,ttd,custom_academic
SYN0037074,TTD,D07JRL,ttd,custom_academic
SYN0037075,TTD,D07JRV,ttd,custom_academic
